drive_file_id,filename,pagename,theme,admin_level,page_size,page_num,admin0,admin1,admin2,admin3,admin4,title,description,date,bbox_west,bbox_south,bbox_east,bbox_north,keywords,license,source_attribution
1Oj9k5faLvtUFkccBChn5DGdUIXhfweI4,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_BOBOZO_1-2_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_BOBOZO_1-2_20260107,reference-minimal,3,a0,1-2,COD,Kasai-Central,Kananga,Bobozo,,"Reference Minimal Zonesante — Bobozo, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"bobozo,cod,kananga,kasai-central,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1I-XKkejAm-dUoWEzsQdNb3unxcERQlbv,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_BUNKONDE_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_BUNKONDE_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Central,Kananga,Bunkonde,,"Reference Minimal Zonesante — Bunkonde, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"bunkonde,cod,kananga,kasai-central,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1mJJgE8YCu4ng8qLtjvjw6vxDgCLiHp8e,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_KANANGA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_KANANGA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Central,Kananga,Kananga,,"Reference Minimal Zonesante — Kananga, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kananga,kasai-central,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1-ErCLFpTDQRcsL9_GeoGd2uCuihdywQy,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_NDESHA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_NDESHA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Central,Kananga,Ndesha,,"Reference Minimal Zonesante — Ndesha, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kananga,kasai-central,ndesha,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1_DslqrzN1soytqPvTjGOdcb5rDb8aH4G,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_DEMBA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_DEMBA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Central,Kananga,Demba,,"Reference Minimal Zonesante — Demba, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,demba,kananga,kasai-central,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1FSnZ55QuxbPa6R-mr-M0cB06HrPbg0ZA,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_TSHIKULA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_TSHIKULA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Central,Kananga,Tshikula,,"Reference Minimal Zonesante — Tshikula, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kananga,kasai-central,reference minimal zonesante,reference-minimal,tshikula",CC-BY-4.0,CIESIN Columbia University
1sb3F1Wuo35ndEv4Xov29zxtHSkRTey4i,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_KATOKA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_KATOKA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Central,Kananga,Katoka,,"Reference Minimal Zonesante — Katoka, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kananga,kasai-central,katoka,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
16wgBDiqOZMuH38-kOT-wnSJ4GD1hbPoS,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_LUKONGA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_LUKONGA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Central,Kananga,Lukonga,,"Reference Minimal Zonesante — Lukonga, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kananga,kasai-central,lukonga,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1mYO3zFXC7FWkpTlSufEeE583G1KJSFO0,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_BOBOZO_2-2_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_BOBOZO_2-2_20260107,reference-minimal,3,a0,2-2,COD,Kasai-Central,Kananga,Bobozo,,"Reference Minimal Zonesante — Bobozo, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"bobozo,cod,kananga,kasai-central,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1zZ67yjdWaWP01TG6vzXFqb4v1ZL83LNe,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_LUBUNGA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-CENTRAL_KANANGA_LUBUNGA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Central,Kananga,Lubunga,,"Reference Minimal Zonesante — Lubunga, Kananga, Kasai-Central, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kananga,kasai-central,lubunga,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1Ek8Ycv72Q9QJ3fITQc40H8eGaiR0xzjm,a0_reference-minimal-zonesante_COD_SANKURU_LODJA_LODJA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_SANKURU_LODJA_LODJA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Sankuru,Lodja,Lodja,,"Reference Minimal Zonesante — Lodja, Lodja, Sankuru, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,lodja,reference minimal zonesante,reference-minimal,sankuru",CC-BY-4.0,CIESIN Columbia University
1SCdV0pkQ0_skjT1TCtCX9iDOe5MMMKxp,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_DIULU_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_DIULU_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Diulu,,"Reference Minimal Zonesante — Diulu, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,diulu,kasai-oriental,mbuji-mayi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1g5nufNhM7596i4s6ivQFNcmW_q6LLe85,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_MUKUMBI_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_MUKUMBI_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Mukumbi,,"Reference Minimal Zonesante — Mukumbi, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kasai-oriental,mbuji-mayi,mukumbi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1EvjyPp-CQPSndyh3YsyuSupRSL3jynJy,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_BIPEMBA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_BIPEMBA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Bipemba,,"Reference Minimal Zonesante — Bipemba, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"bipemba,cod,kasai-oriental,mbuji-mayi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1_bYEo2csWJtMzFid6SduwlgOcIUniJA2,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_TSHISHIMBI_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_TSHISHIMBI_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Tshishimbi,,"Reference Minimal Zonesante — Tshishimbi, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kasai-oriental,mbuji-mayi,reference minimal zonesante,reference-minimal,tshishimbi",CC-BY-4.0,CIESIN Columbia University
1SJIv_I07XvmGLhAZObrmzpe6xQR8p_CQ,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_NZABA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_NZABA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Nzaba,,"Reference Minimal Zonesante — Nzaba, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kasai-oriental,mbuji-mayi,nzaba,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
12oM8YxBYbkI6VrF0U0ZC30hmRX2ftZX3,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_LUKELENGE_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_LUKELENGE_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Lukelenge,,"Reference Minimal Zonesante — Lukelenge, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kasai-oriental,lukelenge,mbuji-mayi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1pT2VhkY-Y7PHpaobrPc1GlrBO5VVy0SN,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_DIBINDI_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_DIBINDI_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Dibindi,,"Reference Minimal Zonesante — Dibindi, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,dibindi,kasai-oriental,mbuji-mayi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1s3Gv-oPhlJ9bJ3XyfgWWhd_X5aw_e4KY,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_KANSELE_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_KANSELE_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Kansele,,"Reference Minimal Zonesante — Kansele, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kansele,kasai-oriental,mbuji-mayi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
17p22ONH2VqS-tYq8miPW1HlOZTtqDMBI,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_LUBILANJI_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_LUBILANJI_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Lubilanji,,"Reference Minimal Zonesante — Lubilanji, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kasai-oriental,lubilanji,mbuji-mayi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1LkdAp7nMjH-OZhiwe_a40O_dghy6avBE,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_MUYA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_MUYA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Muya,,"Reference Minimal Zonesante — Muya, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kasai-oriental,mbuji-mayi,muya,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1emIL7a6MOmpRgGAR8AR8j2f_eBgdMlWE,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_MIABI_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_MIABI_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Miabi,,"Reference Minimal Zonesante — Miabi, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kasai-oriental,mbuji-mayi,miabi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1I2YIylIgaP-tmt3nMLk_J56j46tWVu_V,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_KASANSA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_KASANSA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Kasansa,,"Reference Minimal Zonesante — Kasansa, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kasai-oriental,kasansa,mbuji-mayi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
10T0Lq6u7oy_olmg1q6r3knal70jxeOCS,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_CITENGE_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_CITENGE_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Citenge,,"Reference Minimal Zonesante — Citenge, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"citenge,cod,kasai-oriental,mbuji-mayi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1yBwRx7bgAagXlIHNQdvTDHL6kh-aV338,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_CILUNDU_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_CILUNDU_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Cilundu,,"Reference Minimal Zonesante — Cilundu, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cilundu,cod,kasai-oriental,mbuji-mayi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1cH-A-ZgRR0_j7Km3m4pt1BC-HKPAmid5,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_BONZOLA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_BONZOLA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Bonzola,,"Reference Minimal Zonesante — Bonzola, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"bonzola,cod,kasai-oriental,mbuji-mayi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1wkheIKzW4sSoLQTErMufxnlTx58CNZWm,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_TSHILENGE_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_TSHILENGE_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Tshilenge,,"Reference Minimal Zonesante — Tshilenge, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kasai-oriental,mbuji-mayi,reference minimal zonesante,reference-minimal,tshilenge",CC-BY-4.0,CIESIN Columbia University
1UJtf5E-XTh7RWoQ5xzDqnOws1LmglT-Y,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_MPOKOLO_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_KASAI-ORIENTAL_MBUJI-MAYI_MPOKOLO_1-1_20260107,reference-minimal,3,a0,1-1,COD,Kasai-Oriental,Mbuji-Mayi,Mpokolo,,"Reference Minimal Zonesante — Mpokolo, Mbuji-Mayi, Kasai-Oriental, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kasai-oriental,mbuji-mayi,mpokolo,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1I14HW055hjN0FWMTeq_29NM_HUFR_ySA,a0_reference-minimal-zonesante_COD_MONGALA_BUMBA_LOLO_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_MONGALA_BUMBA_LOLO_1-1_20260107,reference-minimal,3,a0,1-1,COD,Mongala,Bumba,Lolo,,"Reference Minimal Zonesante — Lolo, Bumba, Mongala, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"bumba,cod,lolo,mongala,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1GBAjNfHGho5rmxIFIRAs1adHLDAjpEEd,a0_reference-minimal-zonesante_COD_MONGALA_BUMBA_YAMALUKA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_MONGALA_BUMBA_YAMALUKA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Mongala,Bumba,Yamaluka,,"Reference Minimal Zonesante — Yamaluka, Bumba, Mongala, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"bumba,cod,mongala,reference minimal zonesante,reference-minimal,yamaluka",CC-BY-4.0,CIESIN Columbia University
1SjB600GaEmSLIM-0lkk9lufA5Da6O9Zt,a0_reference-minimal-zonesante_COD_MONGALA_BUMBA_BUMBA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_MONGALA_BUMBA_BUMBA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Mongala,Bumba,Bumba,,"Reference Minimal Zonesante — Bumba, Bumba, Mongala, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"bumba,cod,mongala,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1T-fCKUGJE72H8IefArgCMB8DcFUBhK6F,a0_reference-minimal-zonesante_COD_LUALABA_KOLWEZI_MANIKA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_LUALABA_KOLWEZI_MANIKA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Lualaba,Kolwezi,Manika,,"Reference Minimal Zonesante — Manika, Kolwezi, Lualaba, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kolwezi,lualaba,manika,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1RjRXaNynyoJnhpOPrJCc0uMxR2vxJLjx,a0_reference-minimal-zonesante_COD_LUALABA_KOLWEZI_DILALA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_LUALABA_KOLWEZI_DILALA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Lualaba,Kolwezi,Dilala,,"Reference Minimal Zonesante — Dilala, Kolwezi, Lualaba, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,dilala,kolwezi,lualaba,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
16nnAbpsPEJP89uHZF4knDBGEBXBVk0-h,a0_reference-minimal-zonesante_COD_MANIEMA_KINDU_KINDU_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_MANIEMA_KINDU_KINDU_1-1_20260107,reference-minimal,3,a0,1-1,COD,Maniema,Kindu,Kindu,,"Reference Minimal Zonesante — Kindu, Kindu, Maniema, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,kindu,maniema,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1ZEeha56_cCKMY3DW-09IbqJeJnVV-Afg,a0_reference-minimal-zonesante_COD_MANIEMA_KINDU_ALUNGULI_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_MANIEMA_KINDU_ALUNGULI_1-1_20260107,reference-minimal,3,a0,1-1,COD,Maniema,Kindu,Alunguli,,"Reference Minimal Zonesante — Alunguli, Kindu, Maniema, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"alunguli,cod,kindu,maniema,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1Ruedhm7O5hE1KAMJI-2ZfPpXD3BqTDUQ,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_LUBUMBASHI_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_LUBUMBASHI_1-1_20260107,reference-minimal,3,a0,1-1,COD,Haut-Katanga,Lubumbashi,Lubumbashi,,"Reference Minimal Zonesante — Lubumbashi, Lubumbashi, Haut-Katanga, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,haut-katanga,lubumbashi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1JfEa8lrPv1F4tzc3ngE3XK0FVxX5-6uu,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_RUASHI_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_RUASHI_1-1_20260107,reference-minimal,3,a0,1-1,COD,Haut-Katanga,Lubumbashi,Ruashi,,"Reference Minimal Zonesante — Ruashi, Lubumbashi, Haut-Katanga, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,haut-katanga,lubumbashi,reference minimal zonesante,reference-minimal,ruashi",CC-BY-4.0,CIESIN Columbia University
1BGLucCa86uuEACHKv0XaxTV5NMit2BPH,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_TSHAMILEMBA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Haut-Katanga,Lubumbashi,Tshamilemba,,"Reference Minimal Zonesante — Tshamilemba, Lubumbashi, Haut-Katanga, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,haut-katanga,lubumbashi,reference minimal zonesante,reference-minimal,tshamilemba",CC-BY-4.0,CIESIN Columbia University
1UjMbV01mN5yEHdF5xRmH7Ls6ePBr_EfG,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_KAMALONDO_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_KAMALONDO_1-1_20260107,reference-minimal,3,a0,1-1,COD,Haut-Katanga,Lubumbashi,Kamalondo,,"Reference Minimal Zonesante — Kamalondo, Lubumbashi, Haut-Katanga, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,haut-katanga,kamalondo,lubumbashi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1YUCflQ_AThzf-Ly_fl9f7QTXOM1kxAnA,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_KOWE_1-3_20260107.jpg,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_KOWE_1-3_20260107,reference-minimal,3,a0,1-3,COD,Haut-Katanga,Lubumbashi,Kowe,,"Reference Minimal Zonesante — Kowe, Lubumbashi, Haut-Katanga, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,haut-katanga,kowe,lubumbashi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
1Iit_brMY7a1ndAM8E-xWZgQ6k8gjzYWh,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_VANGU_3-3_20260107.jpg,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_VANGU_3-3_20260107,reference-minimal,3,a0,3-3,COD,Haut-Katanga,Lubumbashi,Vangu,,"Reference Minimal Zonesante — Vangu, Lubumbashi, Haut-Katanga, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,haut-katanga,lubumbashi,reference minimal zonesante,reference-minimal,vangu",CC-BY-4.0,CIESIN Columbia University
1jU99qezW4DchhgvGq-ZKHO6Ar7HHIx8n,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_KATUBA_1-1_20260107.jpg,a0_reference-minimal-zonesante_COD_HAUT-KATANGA_LUBUMBASHI_KATUBA_1-1_20260107,reference-minimal,3,a0,1-1,COD,Haut-Katanga,Lubumbashi,Katuba,,"Reference Minimal Zonesante — Katuba, Lubumbashi, Haut-Katanga, COD, Congo, The Democratic Republic of the (2026)",,2026-01-07,12.2,-13.5,31.3,5.4,"cod,haut-katanga,katuba,lubumbashi,reference minimal zonesante,reference-minimal",CC-BY-4.0,CIESIN Columbia University
